Index         Status  Sats  RTC-date  RTC-time  FIX-date      FIX-time   Delta(s)     Latitude    Longitude  Altitude(m)    HDOP        eRes  Temperature(C)  Voltage(V)
 4554          Valid   8/8  25/05/27  19:25:06  25/05/27  19:25:06.500      0.500     40.58925    141.65878        42.75     1.4         0.8            20.5        3.90
 4555          Valid   7/7  25/05/27  19:30:07  25/05/27  19:30:07.498      0.498     40.56309    141.63662        46.75     1.0         1.4            21.0        3.90
 4556          Valid   8/8  25/05/27  19:35:06  25/05/27  19:35:06.500      0.500     40.53288    141.62561        52.73     1.1         1.6            21.0        3.90
 4557          Valid   8/8  25/05/27  19:40:10  25/05/27  19:40:10.495      0.495     40.54035    141.59746        51.08     1.1         0.9            22.5        3.90
 4558          Valid   6/8  25/05/27  19:45:06  25/05/27  19:45:06.498      0.498     40.54018    141.55937        58.59     1.7         0.7            21.0        3.90
 4559          Valid   7/7  25/05/27  19:50:08  25/05/27  19:50:08.496      0.496     40.53933    141.55794        38.76     1.4         1.1            26.0        3.90
 4560          Valid   8/8  25/05/27  19:55:06  25/05/27  19:55:06.499      0.499     40.53929    141.55791        47.98     1.3         1.0            28.5        3.90
 4561          Valid   8/8  25/05/27  20:00:06  25/05/27  20:00:06.498      0.498     40.53931    141.55793        49.12     1.2         0.9            30.5        3.90
 4562          Valid   8/8  25/05/27  20:05:06  25/05/27  20:05:06.493      0.493     40.53930    141.55790        48.27     1.1         1.1            29.5        3.90
 4563          Valid   8/8  25/05/27  20:10:06  25/05/27  20:10:06.486      0.486     40.53929    141.55790        50.69     1.3         1.7            29.5        3.90
 4564          Valid   6/6  25/05/27  20:15:06  25/05/27  20:15:06.484      0.484     40.53930    141.55790        48.78     1.6         0.7            30.5        3.90
 4565          Valid   7/7  25/05/27  20:20:06  25/05/27  20:20:06.491      0.491     40.53931    141.55787        43.03     1.3         1.1            31.0        3.90
 4566          Valid   8/8  25/05/27  20:25:11  25/05/27  20:25:11.495      0.495     40.53929    141.55793        38.12     1.2         1.1            32.5        3.90
 4567          Valid   8/8  25/05/27  20:30:06  25/05/27  20:30:06.486      0.486     40.53933    141.55788        50.61     1.2         1.8            30.5        3.90
 4568          Valid   8/8  25/05/27  20:35:06  25/05/27  20:35:06.483      0.483     40.53928    141.55795        48.62     1.2         0.9            30.5        3.90
 4569          Valid   6/6  25/05/27  20:40:07  25/05/27  20:40:07.475      0.475     40.53931    141.55793        51.51     6.3         1.5            31.0        3.90
 4570          Valid   7/7  25/05/27  20:45:06  25/05/27  20:45:06.479      0.479     40.53933    141.55797        44.41     1.6         1.2            31.0        3.90
 4571          Valid   8/8  25/05/27  20:50:06  25/05/27  20:50:06.481      0.481     40.53929    141.55795        47.80     1.3         1.2            31.0        3.90
 4572          Valid   7/7  25/05/27  20:55:06  25/05/27  20:55:06.483      0.483     40.53869    141.55896        40.47     1.0         0.9            24.5        3.90
 4573          Valid   7/7  25/05/27  21:00:11  25/05/27  21:00:11.484      0.484     40.53838    141.55860        41.65     1.6         1.3            28.5        3.90
 4574          Valid   8/8  25/05/27  21:05:10  25/05/27  21:05:10.482      0.482     40.53840    141.55859        43.25     0.9         2.7            31.5        3.90
 4575          Valid   7/7  25/05/27  21:10:06  25/05/27  21:10:06.472      0.472     40.53930    141.55789        42.99     1.1         1.3            30.5        3.90
 4576          Valid   8/8  25/05/27  21:15:06  25/05/27  21:15:06.481      0.481     40.53930    141.55788        47.37     1.1         1.5            32.0        3.90
 4577          Valid   8/8  25/05/27  21:20:06  25/05/27  21:20:06.467      0.467     40.53931    141.55785        30.69     1.1         1.3            32.5        3.90
 4578          Valid   8/8  25/05/27  21:25:06  25/05/27  21:25:06.471      0.471     40.53927    141.55789        44.18     1.1         1.6            33.0        3.90
 4579          Valid   7/7  25/05/27  21:30:06  25/05/27  21:30:06.492      0.492     40.53934    141.55799        59.32     1.4         0.9            33.5        3.90
 4580          Valid   8/8  25/05/27  21:35:06  25/05/27  21:35:06.468      0.468     40.53933    141.55794        47.48     1.1         3.0            33.5        3.90
 4581          Valid   7/7  25/05/27  21:40:10  25/05/27  21:40:10.476      0.476     40.53932    141.55793        54.44     1.3         0.9            35.0        3.90
 4582          Valid   8/8  25/05/27  21:45:06  25/05/27  21:45:06.469      0.469     40.53734    141.55648        49.25     1.3         3.1            32.5        3.90
 4583          Valid   8/8  25/05/27  21:50:06  25/05/27  21:50:06.469      0.469     40.53929    141.55793        47.86     1.4         1.7            29.5        3.90
 4584          Valid   7/7  25/05/27  21:55:06  25/05/27  21:55:06.466      0.466     40.53930    141.55792        49.68     1.1         1.2            32.0        3.90
 4585          Valid   8/8  25/05/27  22:00:06  25/05/27  22:00:06.467      0.467     40.53929    141.55791        51.14     1.2         0.7            33.5        3.90
 4586          Valid   8/8  25/05/27  22:05:06  25/05/27  22:05:06.472      0.472     40.53929    141.55801        46.57     1.1         1.7            35.0        3.90
 4587          Valid   7/7  25/05/27  22:10:06  25/05/27  22:10:06.464      0.464     40.53929    141.55797        46.92     1.2         1.3            35.0        3.90
 4588          Valid   7/7  25/05/27  22:15:06  25/05/27  22:15:06.468      0.468     40.53932    141.55797        46.28     1.5         0.9            35.5        3.90
 4589          Valid   7/7  25/05/27  22:20:06  25/05/27  22:20:06.462      0.462     40.53928    141.55796        45.31     1.9         0.8            36.0        3.90
 4590          Valid   8/8  25/05/27  22:25:06  25/05/27  22:25:06.463      0.463     40.53929    141.55795        48.82     1.1         1.3            35.5        3.90
 4591          Valid   8/8  25/05/27  22:30:06  25/05/27  22:30:06.466      0.466     40.53934    141.55798        51.09     1.1         2.1            35.0        3.90
 4592          Valid   7/7  25/05/27  22:35:06  25/05/27  22:35:06.452      0.452     40.53929    141.55796        44.27     1.3         1.1            36.0        3.90
 4593          Valid   8/8  25/05/27  22:40:06  25/05/27  22:40:06.454      0.454     40.53929    141.55797        44.43     1.1         1.0            35.5        3.90
 4594          Valid   7/7  25/05/27  22:45:06  25/05/27  22:45:06.451      0.451     40.53938    141.55793        43.26     1.5         1.7            36.0        3.90
 4595          Valid   7/7  25/05/27  22:50:10  25/05/27  22:50:10.459      0.459     40.53930    141.55797        48.59     1.5         1.1            37.5        3.90
 4596          Valid   8/8  25/05/27  22:55:06  25/05/27  22:55:06.458      0.458     40.53930    141.55794        49.94     1.6         1.9            36.0        3.90
 4597          Valid   8/8  25/05/27  23:00:06  25/05/27  23:00:06.463      0.463     40.53930    141.55796        50.82     1.2         1.2            37.5        3.90
 4598          Valid   7/7  25/05/27  23:05:06  25/05/27  23:05:06.459      0.459     40.53931    141.55794        49.72     1.2         0.9            38.0        3.90
 4599          Valid   8/8  25/05/27  23:10:06  25/05/27  23:10:06.475      0.475     40.53928    141.55797        45.75     1.8         1.3            38.5        3.90
 4600          Valid   8/8  25/05/27  23:15:06  25/05/27  23:15:06.462      0.462     40.53932    141.55792        45.64     1.2         1.3            38.5        3.90
 4601          Valid   7/7  25/05/27  23:20:08  25/05/27  23:20:08.463      0.463     40.53928    141.55869        42.76     1.2         1.1            35.0        3.90
 4602          Valid   7/7  25/05/27  23:25:06  25/05/27  23:25:06.453      0.453     40.53869    141.55866        37.61     1.2         1.2            29.0        3.90
 4603          Valid   8/8  25/05/27  23:30:06  25/05/27  23:30:06.453      0.453     40.53931    141.55793        43.37     1.0         1.3            30.5        3.95
 4604          Valid   8/8  25/05/27  23:35:06  25/05/27  23:35:06.456      0.456     40.53935    141.55792        48.52     1.0         1.4            32.0        3.95
 4605          Valid   8/8  25/05/27  23:40:06  25/05/27  23:40:06.458      0.458     40.53933    141.55790        45.64     1.2         0.7            34.0        3.95
 4606  NotEnoughSats   2/4  25/05/27  23:45:12                              0.800                                                                       36.0        3.95
 4607          Valid   8/8  25/05/27  23:50:06  25/05/27  23:50:06.453      0.453     40.53932    141.55791        45.25     1.1         0.9            36.5        3.95
 4608          Valid   7/7  25/05/27  23:55:06  25/05/27  23:55:06.453      0.453     40.53932    141.55792        46.54     1.1         1.2            37.0        3.95
 4609          Valid   6/6  25/05/28  00:00:07  25/05/28  00:00:07.469      0.469     40.53933    141.55797        46.34     3.2         1.2            37.5        3.95
 4610          Valid   5/5  25/05/28  00:05:12  25/05/28  00:05:12.841      0.841     40.53914    141.55744        72.94     3.8        -3.5            37.5        3.95
 4611          Valid   8/8  25/05/28  00:10:06  25/05/28  00:10:06.446      0.446     40.53933    141.55789        42.83     2.2         1.0            36.5        3.95
 4612          Valid   7/7  25/05/28  00:15:06  25/05/28  00:15:06.438      0.438     40.53926    141.55782        44.71     2.5         0.6            37.5        3.95
 4613          Valid   8/8  25/05/28  00:20:06  25/05/28  00:20:06.444      0.444     40.53926    141.55783        46.64     2.8         0.9            38.0        3.95
 4614          Valid   6/6  25/05/28  00:25:06  25/05/28  00:25:06.440      0.440     40.53932    141.55777        45.47     4.1         0.7            41.0        3.95
 4615          Valid   8/8  25/05/28  00:30:06  25/05/28  00:30:06.456      0.456     40.53932    141.55794        46.77     3.3         1.0            42.5        3.95
 4616          Valid   7/7  25/05/28  00:35:06  25/05/28  00:35:06.448      0.448     40.53929    141.55789        46.37     3.6         0.6            43.5        3.95
 4617          Valid   7/7  25/05/28  00:40:06  25/05/28  00:40:06.454      0.454     40.53928    141.55791        46.95     3.9         1.9            44.5        3.95
 4618          Valid   7/7  25/05/28  00:45:06  25/05/28  00:45:06.461      0.461     40.53934    141.55802        48.02     3.8         1.1            44.0        3.95
 4619          Valid   7/7  25/05/28  00:50:06  25/05/28  00:50:06.454      0.454     40.53934    141.55792        45.40     3.6         0.9            42.5        3.95
 4620          Valid   7/7  25/05/28  00:55:06  25/05/28  00:55:06.452      0.452     40.53932    141.55790        47.58     3.6         1.1            43.0        3.95
 4621          Valid   7/7  25/05/28  01:00:06  25/05/28  01:00:06.448      0.448     40.53929    141.55787        49.55     2.9         1.5            41.5        3.95
 4622          Valid   6/6  25/05/28  01:05:12  25/05/28  01:05:12.799      0.799     40.53931    141.55792        49.37     4.3         0.3            42.5        3.95
 4623          Valid   7/7  25/05/28  01:10:06  25/05/28  01:10:06.455      0.455     40.53932    141.55791        48.84     2.3         0.9            41.5        3.95
 4624          Valid   8/8  25/05/28  01:15:06  25/05/28  01:15:06.457      0.457     40.53932    141.55794        45.68     2.1         0.8            39.5        3.95
 4625          Valid   6/6  25/05/28  01:20:09  25/05/28  01:20:09.449      0.449     40.53926    141.55789        45.78     2.3         0.7            40.0        3.95
