time,lon,lat,id,year,logger,time_diff_sec,Nest_Distance,Trip_ID
2025-05-15 12:25:00,141.50797,40.54316,62206,2025,VHF,300,4235.0298255449115,6
2025-05-15 12:30:00,141.50866,40.54389,62206,2025,VHF,300,4187.564167278997,6
2025-05-15 12:35:00,141.52106,40.55979,62206,2025,VHF,300,3887.8238861654254,6
2025-05-15 12:40:00,141.50218,40.560320000000004,62206,2025,VHF,300,5277.65030724306,6
2025-05-15 12:45:00,141.50783,40.558550000000004,62206,2025,VHF,300,4762.3849999375725,6
2025-05-15 12:50:00,141.52385999999998,40.55651,62206,2025,VHF,300,3481.749191021189,6
2025-05-15 12:55:00,141.54976999999997,40.54685,62206,2025,VHF,300,1130.6402465158124,6
2025-05-16 11:35:00,141.53813000000002,40.55279,62206,2025,VHF,300,2280.754307423228,7
2025-05-16 11:40:00,141.5058,40.56479,62206,2025,VHF,300,5263.779633614426,7
2025-05-16 11:45:00,141.50241000000003,40.55999,62206,2025,VHF,300,5243.641898340393,7
2025-05-16 11:50:00,141.50241000000003,40.55996,62206,2025,VHF,300,5242.135072237008,7
2025-05-16 11:55:00,141.50248000000002,40.56002,62206,2025,VHF,300,5239.8660393907885,7
2025-05-16 12:00:00,141.50286,40.55947,62206,2025,VHF,300,5183.636720598593,7
2025-05-16 12:05:00,141.50286,40.559459999999994,62206,2025,VHF,300,5183.140807301786,7
2025-05-16 12:10:00,141.50293000000002,40.55945,62206,2025,VHF,300,5177.340528485458,7
2025-05-16 12:15:00,141.50299,40.559419999999996,62206,2025,VHF,300,5171.305986300663,7
2025-05-16 12:20:00,141.50429,40.55932,62206,2025,VHF,300,5067.990784986421,7
2025-05-16 12:25:00,141.49635,40.571079999999995,62206,2025,VHF,300,6318.198371833277,7
2025-05-16 12:30:00,141.48771000000002,40.57311000000001,62206,2025,VHF,300,7051.517286495764,7
2025-05-16 12:35:00,141.48773000000003,40.57309,62206,2025,VHF,300,7048.889268919967,7
2025-05-16 12:40:00,141.50334,40.55879,62206,2025,VHF,300,5113.774672312673,7
2025-05-16 12:45:00,141.50589,40.54199,62206,2025,VHF,300,4397.064235454012,7
2025-05-16 12:50:00,141.50629,40.54163,62206,2025,VHF,300,4360.053231750051,7
2025-05-16 12:55:00,141.50634000000002,40.54159,62206,2025,VHF,300,4355.491095732682,7
2025-05-16 13:00:00,141.50634000000002,40.54161,62206,2025,VHF,300,4355.659965827155,7
2025-05-16 13:05:00,141.50639,40.54154,62206,2025,VHF,300,4350.849861701678,7
2025-05-16 13:10:00,141.50638,40.541599999999995,62206,2025,VHF,300,4352.196592530108,7
2025-05-16 13:15:00,141.50638,40.541599999999995,62206,2025,VHF,300,4352.196592530108,7
2025-05-16 13:20:00,141.50639,40.541579999999996,62206,2025,VHF,300,4351.183423795781,7
2025-05-16 13:25:00,141.50637,40.541579999999996,62206,2025,VHF,300,4352.872884596062,7
2025-05-16 13:30:00,141.50639,40.541599999999995,62206,2025,VHF,300,4351.3518955549325,7
2025-05-16 13:35:00,141.50646,40.541599999999995,62206,2025,VHF,300,4345.439043720421,7
2025-05-16 13:40:00,141.50643000000002,40.541579999999996,62206,2025,VHF,300,4347.804513600208,7
2025-05-16 13:45:00,141.50646,40.54156,62206,2025,VHF,300,4345.102766798735,7
2025-05-16 13:50:00,141.52668,40.5402,62206,2025,VHF,300,2625.7191990585834,7
2025-05-17 05:55:00,141.52001,40.562900000000006,62206,2025,VHF,300,4173.401853652021,8
2025-05-17 06:00:00,141.49874000000003,40.57465,62206,2025,VHF,300,6393.366609879904,8
2025-05-17 06:05:00,141.50225,40.55965,62206,2025,VHF,300,5238.789863873531,8
2025-05-17 06:10:00,141.50651,40.542790000000004,62206,2025,VHF,300,4353.29125502406,8
2025-05-17 06:15:00,141.5102,40.5432,62206,2025,VHF,300,4048.083077648285,8
2025-05-17 06:20:00,141.51027,40.54312,62206,2025,VHF,300,4041.091161769248,8
2025-05-17 06:25:00,141.51024,40.543110000000006,62206,2025,VHF,300,4043.475835313385,8
2025-05-17 06:30:00,141.5103,40.543079999999996,62206,2025,VHF,300,4038.0216173880463,8
2025-05-17 06:35:00,141.51024,40.54305,62206,2025,VHF,300,4042.6589295723434,8
2025-05-17 06:40:00,141.51029,40.54304,62206,2025,VHF,300,4038.3195788741123,8
2025-05-17 06:45:00,141.51031,40.54312,62206,2025,VHF,300,4037.7286989822305,8
2025-05-17 06:50:00,141.51037,40.54306,62206,2025,VHF,300,4031.8641501307306,8
2025-05-17 06:55:00,141.51038,40.54307,62206,2025,VHF,300,4031.1594841603082,8
2025-05-17 07:00:00,141.51146,40.54319,62206,2025,VHF,300,3942.071209516715,8
2025-05-17 13:35:00,141.53352999999998,40.54734,62206,2025,VHF,300,2258.1911109575735,9
2025-05-17 13:40:00,141.50545,40.542570000000005,62206,2025,VHF,300,4440.107114909773,9
2025-05-17 13:45:00,141.50662,40.541579999999996,62206,2025,VHF,300,4331.754898852824,9
2025-05-17 13:50:00,141.5066,40.54155,62206,2025,VHF,300,4333.19268758737,9
2025-05-17 13:55:00,141.50663,40.54155,62206,2025,VHF,300,4330.658415412986,9
2025-05-17 14:00:00,141.50661,40.54147999999999,62206,2025,VHF,300,4331.770588072817,9
2025-05-17 14:05:00,141.50905999999998,40.56091000000001,62206,2025,VHF,300,4800.1549440491835,9
2025-05-17 14:10:00,141.50142000000002,40.560790000000004,62206,2025,VHF,300,5358.771995480608,9
2025-05-17 14:15:00,141.50513,40.542590000000004,62206,2025,VHF,300,4467.302440209142,9
2025-05-17 14:20:00,141.50665999999998,40.54154,62206,2025,VHF,300,4328.040743295395,9
2025-05-17 14:25:00,141.50852,40.54286,62206,2025,VHF,300,4184.891114289767,9
2025-05-17 14:30:00,141.50847000000002,40.54284,62206,2025,VHF,300,4188.850662593171,9
2025-05-17 14:35:00,141.5085,40.54284,62206,2025,VHF,300,4186.325236296533,9
2025-05-17 14:40:00,141.50853,40.54285,62206,2025,VHF,300,4183.924451536686,9
2025-05-17 14:45:00,141.50863,40.542790000000004,62206,2025,VHF,300,4174.76194932712,9
2025-05-17 14:50:00,141.50874000000002,40.542790000000004,62206,2025,VHF,300,4165.5011460236865,9
2025-05-17 14:55:00,141.50876,40.5428,62206,2025,VHF,300,4163.941133745432,9
2025-05-17 15:00:00,141.50881,40.542790000000004,62206,2025,VHF,300,4159.608042474223,9
2025-05-17 15:05:00,141.51056999999997,40.54395,62206,2025,VHF,300,4028.3912511150597,9
2025-05-17 15:10:00,141.51317999999998,40.54692,62206,2025,VHF,300,3874.8414041869046,9
2025-05-17 15:15:00,141.51316999999997,40.54694,62206,2025,VHF,300,3876.1932419108234,9
2025-05-17 15:20:00,141.52198,40.544639999999994,62206,2025,VHF,300,3091.30873235385,9
2025-05-17 15:25:00,141.5453,40.53658,62206,2025,VHF,300,1066.3319319060747,9
2025-05-18 16:10:00,141.54943,40.54759,62206,2025,VHF,300,1214.3303511050892,10
2025-05-18 16:15:00,141.52904,40.55905,62206,2025,VHF,300,3317.7698248125757,10
2025-05-18 16:20:00,141.50296,40.55965,62206,2025,VHF,300,5185.0327120867305,10
2025-05-18 16:25:00,141.48385,40.57612,62206,2025,VHF,300,7508.18246678301,10
2025-05-18 16:30:00,141.47804000000002,40.59132,62206,2025,VHF,300,8925.466479434064,10
2025-05-18 16:35:00,141.46921,40.60356,62206,2025,VHF,300,10394.698704213108,10
